state,age,sex,race_ethnicity,citizen,married,school,military,income,public_housing,phone,health,family_size,mother_origin,father_origin
6,22,1,3,2,1,3,1,60200,0,1,2,4,3,3
6,19,0,3,1,2,3,1,70150,0,1,2,5,1,3
6,17,0,3,1,2,1,1,70150,0,1,2,5,1,3
6,23,0,3,1,2,2,2,29320,0,1,1,4,3,3
6,16,1,3,1,2,1,0,29320,0,1,1,4,3,3
6,23,1,3,1,2,3,1,72002,0,1,1,5,3,3
6,18,1,3,1,2,2,1,72002,0,1,1,5,3,3
6,23,1,3,1,2,3,1,132224,0,1,1,3,3,3
6,19,0,3,1,2,2,1,36360,0,1,4,5,3,3
6,24,0,3,1,2,3,1,71984,0,1,2,4,3,3
6,21,0,3,1,2,3,1,57000,0,1,2,3,3,3
6,23,1,3,1,2,2,1,95000,0,1,1,5,3,3
6,16,1,3,1,2,1,0,53720,0,1,1,4,3,3
6,19,0,3,1,2,2,1,28000,0,1,3,4,3,3
6,16,1,3,1,2,1,0,28000,0,1,3,4,3,3
6,17,0,4,1,2,1,1,75020,0,1,3,5,5,1
6,21,0,3,1,2,3,1,367423,0,1,3,3,1,2
6,18,0,3,1,2,2,1,38002,0,1,1,4,3,3
6,17,1,3,1,2,1,1,98100,0,1,1,4,3,3
6,17,0,3,1,2,1,1,25000,0,1,2,2,4,1
6,24,0,3,1,2,3,1,32782,0,1,2,4,3,3
6,18,0,3,1,2,2,1,32782,0,1,2,4,3,3
6,22,0,3,2,2,3,1,61250,0,1,4,3,3,3
6,20,1,3,1,2,3,1,25500,1,1,1,5,3,3
6,24,0,3,2,2,3,1,25000,0,1,3,6,3,3
6,17,1,1,1,2,1,1,108350,0,1,2,4,5,1
6,21,1,3,1,2,2,1,12400,0,1,2,2,3,3
6,24,0,3,2,2,3,1,69400,0,1,1,6,3,3
6,18,0,3,2,2,1,1,69400,0,1,1,6,3,3
6,20,1,3,2,2,3,1,69400,0,1,1,6,3,3
6,23,0,3,1,2,2,1,15314,0,1,1,1,4,1
6,18,0,3,1,2,1,1,8460,0,1,3,4,3,3
6,18,1,3,2,2,1,1,20000,0,1,2,4,3,3
6,17,0,3,1,2,1,1,20000,0,1,2,4,3,3
6,23,1,3,2,2,2,1,31500,0,1,3,3,3,3
6,23,0,3,2,2,3,1,31500,0,1,2,1,3,3
6,20,1,3,1,2,2,1,129631,0,1,2,4,3,3
6,23,0,3,1,2,2,1,50080,0,1,3,4,3,3
6,18,0,4,1,2,1,1,50000,0,1,2,3,5,5
6,21,1,1,1,2,3,1,44600,0,1,3,12,1,5
6,20,1,1,1,2,2,1,44600,0,1,3,12,1,5
6,19,1,1,1,2,2,1,44600,0,1,3,12,1,5
6,17,1,1,1,2,1,1,44600,0,1,1,12,1,5
6,24,0,4,1,2,3,1,192370,0,1,2,5,5,5
6,19,1,4,1,2,2,1,192370,0,1,2,5,5,5
6,16,0,4,2,2,1,0,44133,0,1,3,6,8,8
6,21,1,4,2,2,2,1,0,0,1,3,6,5,5
6,22,1,4,2,2,2,1,0,0,1,1,6,5,5
6,19,1,4,2,2,2,1,0,0,1,1,6,5,5
6,18,1,4,2,2,1,1,0,0,1,1,6,5,5
6,16,1,4,2,2,1,0,0,0,1,1,6,5,5
6,20,0,4,1,2,2,1,99340,0,1,1,2,1,6
6,18,1,4,2,2,1,1,50000,0,1,2,4,5,5
6,16,0,4,2,2,1,0,50000,0,1,2,4,5,5
6,20,1,4,2,2,2,1,14021,0,1,3,2,5,5
6,19,0,4,2,2,3,1,14021,0,1,3,2,5,5
6,17,0,1,1,2,1,1,26000,0,1,2,5,5,6
6,16,0,1,1,2,1,0,26000,0,1,2,5,5,6
6,16,0,4,1,2,1,0,210501,0,1,2,3,5,5
6,22,0,4,2,2,2,1,8409,0,1,3,1,5,8
6,21,0,4,1,2,2,1,110417,0,1,2,5,5,5
6,18,0,4,1,2,2,1,110417,0,1,2,5,5,5
6,17,0,4,2,2,1,1,21721,0,1,1,1,5,5
6,18,1,4,2,2,1,1,21721,0,1,1,1,5,5
6,21,1,4,1,2,2,1,120000,0,1,1,4,8,8
6,18,0,4,1,2,2,1,120000,0,1,1,4,8,8
6,18,1,1,1,2,2,1,1500,0,1,1,1,3,3
6,24,1,4,2,2,3,1,4214,0,1,3,1,5,5
6,23,1,1,1,1,3,1,98000,0,1,2,2,1,5
6,23,1,4,1,2,3,1,64350,0,1,1,1,5,5
6,23,1,4,1,2,2,1,64350,0,1,1,1,5,5
6,24,0,4,1,2,3,1,89703,0,1,1,4,5,5
6,21,1,4,1,2,2,1,89703,0,1,1,4,5,5
6,18,0,4,1,2,1,1,175352,0,1,3,4,5,5
6,18,0,3,2,2,1,1,22000,0,1,2,3,3,3
6,22,1,3,2,1,3,1,58000,0,1,3,6,3,3
6,20,0,3,1,2,1,1,62500,0,0,3,4,3,3
6,16,0,1,1,2,1,0,48194,0,1,1,4,5,5
6,19,0,3,1,2,2,1,94006,0,1,3,9,3,3
6,24,0,3,2,2,3,1,94006,0,1,3,9,3,3
6,24,1,3,2,2,2,1,94006,0,1,3,9,3,3
6,21,1,4,2,2,3,1,75000,0,1,1,4,5,5
6,16,0,3,1,2,1,0,25000,1,1,1,5,3,3
6,17,0,3,1,2,1,1,18000,1,1,3,4,3,3
6,20,0,3,2,2,3,1,13000,1,1,3,3,3,3
6,23,1,4,1,2,3,1,80110,0,1,2,2,5,1
6,24,0,1,2,2,3,1,80110,0,1,2,2,4,4
6,22,0,3,2,2,3,1,26600,0,1,3,4,3,3
6,24,1,3,2,2,3,1,26600,0,1,3,4,3,3
6,20,0,3,1,2,3,1,30126,0,1,3,9,3,3
6,16,1,3,1,2,1,0,30126,0,1,3,9,3,3
6,23,1,3,2,2,3,1,30126,0,1,3,9,3,3
6,20,0,3,1,2,3,1,96663,0,1,1,3,1,3
6,16,1,1,1,2,1,0,132000,0,1,3,4,5,5
6,20,1,1,1,2,2,1,239934,0,1,1,6,5,5
6,24,1,3,1,2,3,1,48000,0,1,1,2,1,3
6,21,1,1,1,2,2,1,90000,0,1,1,5,6,6
6,20,1,1,1,2,2,1,114420,0,1,2,6,5,5
6,18,1,1,1,2,2,1,114420,0,1,2,6,5,5
6,19,0,3,1,2,2,1,91230,0,1,2,5,3,3
6,17,1,3,1,2,1,1,74510,0,1,3,6,3,2
6,22,0,3,2,2,3,1,48500,0,1,1,3,3,3
6,17,0,3,1,2,1,1,30000,0,1,1,8,3,3
6,20,1,3,1,1,3,1,11000,0,1,2,5,1,3
6,24,0,3,2,1,3,1,11000,0,1,2,5,3,3
6,20,0,3,2,2,3,1,132102,0,0,1,1,3,3
6,20,0,3,2,1,3,1,132102,0,0,1,1,3,3
6,20,0,3,2,2,3,1,132102,0,0,1,1,3,3
6,22,1,4,2,3,3,1,103000,0,1,3,4,5,5
6,23,0,4,1,2,3,1,85000,0,1,2,2,5,5
6,24,1,3,1,2,3,1,85000,0,1,2,1,3,3
6,17,1,3,1,2,1,1,16800,0,1,2,3,3,3
6,20,1,3,1,2,3,1,55622,0,1,3,5,3,3
6,16,0,4,1,2,1,0,3500,0,1,1,5,5,5
6,16,0,3,1,2,1,0,33400,0,1,2,4,3,3
6,24,0,3,2,1,3,1,35000,0,1,2,3,3,3
6,22,1,3,2,1,3,1,35000,0,1,1,3,3,3
6,19,0,3,2,2,3,1,64500,0,1,2,5,3,3
6,17,0,3,2,2,1,1,64500,0,1,1,5,3,3
6,16,0,3,1,2,1,0,19320,0,1,2,7,3,3
6,18,0,2,1,2,1,1,35000,0,1,3,2,6,1
6,16,0,3,2,2,1,0,55000,0,1,2,3,3,3
6,20,1,3,1,2,3,1,64000,0,1,2,4,3,3
6,22,1,3,1,2,2,1,111200,0,1,1,4,3,3
6,22,0,3,2,2,3,1,80000,0,0,1,3,3,3
6,17,0,1,1,2,1,1,80024,0,1,1,4,3,1
6,22,0,3,1,2,2,1,57000,0,1,1,4,3,3
6,18,0,3,1,2,2,1,57000,0,1,1,4,3,3
6,17,0,4,2,2,1,1,134000,0,1,2,5,5,5
6,16,1,3,1,3,1,0,36000,0,1,2,6,3,3
6,17,1,4,1,2,1,1,68323,0,1,1,3,5,5
6,20,1,3,2,2,3,1,96898,0,1,2,1,3,3
6,18,1,3,1,2,1,1,61026,0,1,1,5,3,3
6,16,1,3,1,2,1,0,61026,0,1,1,5,3,3
6,23,0,4,2,2,3,1,253807,0,1,2,5,3,3
6,16,1,4,1,2,1,0,79566,0,1,1,4,5,5
6,16,0,3,2,2,1,0,4610,0,1,1,5,3,3
6,21,1,3,1,1,3,1,100000,0,1,3,6,3,3
6,23,0,3,1,1,3,1,100000,0,1,3,6,3,3
6,20,1,3,2,2,3,1,39256,0,0,3,2,3,3
6,20,0,3,2,2,3,1,70720,0,1,3,1,3,3
6,20,0,3,2,2,3,1,70720,0,1,3,1,3,3
6,20,0,3,2,2,3,1,70720,0,1,3,1,3,3
6,24,0,4,2,2,2,1,30000,0,1,2,1,5,5
6,17,1,4,1,2,1,1,100000,0,1,2,4,5,5
6,16,0,4,1,2,1,0,100000,0,1,2,4,5,5
6,20,1,3,1,2,3,1,21000,0,1,4,1,3,3
6,17,0,3,1,2,1,1,40000,0,1,2,6,3,3
6,21,1,1,1,2,3,1,25050,0,1,1,1,6,1
6,24,0,3,1,2,3,1,139858,0,1,2,3,5,1
6,22,0,3,2,1,3,1,55000,0,1,2,3,3,3
6,22,0,3,2,2,3,1,55000,0,1,2,3,3,3
6,24,0,4,2,2,2,1,60100,0,1,1,5,5,5
6,23,1,4,2,2,3,1,60100,0,1,1,5,5,5
6,20,1,4,2,2,2,1,60100,0,1,1,5,5,5
6,21,1,4,1,2,2,1,119392,0,1,2,6,5,5
6,18,0,3,2,2,2,1,46340,0,1,3,6,3,3
6,17,0,3,1,2,1,1,46340,0,1,3,6,3,3
6,24,0,4,1,1,3,1,78000,0,1,2,5,3,3
6,22,1,3,1,1,3,1,78000,0,1,3,5,4,4
6,18,0,3,1,2,1,1,50025,0,1,1,4,3,3
6,22,1,3,1,3,2,1,10722,0,1,4,1,3,3
6,19,1,4,2,2,2,1,167412,0,1,2,2,5,5
6,22,0,3,1,2,3,1,67000,0,1,3,5,1,3
6,20,1,3,1,2,2,1,67000,0,1,3,5,1,3
6,18,0,3,1,2,3,1,67000,0,1,3,5,1,3
6,17,0,4,1,2,1,1,66288,0,1,1,7,5,5
6,16,0,3,1,2,1,0,85162,0,1,1,4,1,3
6,16,0,3,1,2,1,0,60001,0,1,2,5,3,3
6,19,1,1,2,2,2,1,52000,0,1,2,3,6,6
6,16,0,3,2,2,2,0,66600,0,1,3,10,3,3
6,16,0,3,2,2,1,0,66600,0,1,3,10,3,3
6,16,0,3,2,2,2,0,30000,0,1,4,6,3,3
6,16,1,3,2,2,1,0,30000,0,1,4,6,3,3
6,19,0,3,1,2,1,1,54600,0,0,3,5,3,3
6,19,1,3,2,3,3,1,54600,0,0,3,1,3,3
6,19,0,3,2,3,3,1,54600,0,0,3,1,3,3
6,19,1,3,1,2,2,1,137314,0,1,3,5,3,3
6,23,0,3,2,2,3,1,20480,0,1,3,6,3,3
6,17,0,3,2,2,3,1,20480,0,1,3,6,3,3
6,24,1,3,2,2,3,1,12500,0,1,2,5,3,3
6,24,0,3,2,1,3,1,34000,0,1,3,3,3,3
6,18,0,3,1,2,1,1,34000,0,1,3,1,3,3
6,16,0,3,2,2,1,0,19600,0,1,1,3,3,3
6,16,0,3,2,2,1,0,15000,0,1,1,5,3,3
6,16,1,3,2,2,1,0,52511,0,1,3,5,3,3
6,19,0,3,2,2,3,1,52511,0,1,1,5,3,3
6,24,0,3,1,1,3,1,56613,0,1,2,6,3,3
6,22,0,3,1,2,2,1,71754,0,1,1,5,3,3
6,16,1,3,1,2,1,0,71754,0,1,1,5,3,3
6,18,0,3,1,2,1,1,110200,0,1,1,6,3,3
6,16,1,1,1,2,1,0,17488,0,1,3,4,3,4
6,18,0,3,2,2,1,1,60000,0,1,2,3,3,3
6,20,0,3,2,2,3,1,72000,0,1,1,3,3,3
6,18,0,3,2,2,3,1,72000,0,1,1,3,3,3
6,17,1,3,1,2,2,1,23642,0,1,3,4,1,3
6,17,1,3,1,2,2,1,23642,0,1,3,4,1,3
6,20,0,3,1,2,2,1,104911,0,1,1,3,3,1
6,17,1,3,2,2,1,1,70078,0,1,1,4,3,3
6,16,1,3,1,2,1,0,30700,0,1,1,4,3,3
6,22,1,3,1,2,2,1,100000,0,1,3,3,3,3
6,18,0,3,2,2,1,1,100000,0,1,1,3,3,3
6,18,1,3,1,2,1,1,40000,0,1,3,5,3,3
6,22,1,3,2,2,2,1,40810,0,1,3,1,3,3
6,19,1,3,2,2,2,1,73400,0,1,2,4,3,3
6,20,0,3,1,2,2,1,66246,0,1,1,3,3,3
6,17,0,3,1,2,1,1,66246,0,1,1,3,3,3
6,17,0,3,1,2,1,1,187572,0,1,1,4,3,3
6,22,0,3,2,2,3,1,45300,0,1,3,1,3,3
6,17,0,3,1,2,1,1,28080,0,1,3,2,3,3
6,24,1,3,1,2,3,1,57394,0,1,1,3,4,4
6,24,1,3,2,3,3,1,20800,0,1,4,5,3,3
6,21,1,3,1,2,1,1,39322,0,1,3,7,3,3
6,23,0,3,1,2,3,1,92000,0,1,2,4,3,3
6,18,1,3,1,2,2,1,92000,0,1,2,4,3,3
6,19,1,3,1,2,2,1,124722,0,1,2,8,3,3
6,18,0,3,2,2,2,1,33000,0,1,3,3,3,3
6,18,1,3,1,2,3,1,96000,0,1,3,4,3,3
6,20,1,3,2,2,3,1,121580,0,1,1,1,3,3
6,20,0,3,1,2,3,1,50000,0,1,3,3,1,3
6,18,1,3,1,2,2,1,192651,0,1,2,4,3,3
6,20,0,3,2,2,3,1,18720,0,1,3,1,3,3
6,22,0,3,2,3,2,1,26800,0,1,4,6,3,3
6,18,0,3,1,2,3,1,62000,0,1,1,4,3,3
6,17,1,4,1,2,1,1,53000,0,1,4,2,5,5
6,18,0,4,1,2,1,1,156900,0,1,1,4,5,5
6,20,0,4,1,2,3,1,68680,0,1,1,7,5,5
6,16,1,4,1,2,1,0,68680,0,1,1,7,5,5
6,21,1,4,1,2,3,1,68680,0,1,1,7,5,5
6,22,0,4,1,2,2,2,155245,0,1,1,5,5,5
6,24,0,4,1,3,3,1,122500,0,1,1,4,5,5
6,23,0,4,1,2,2,1,51180,0,1,1,5,5,5
6,21,0,4,1,2,2,1,105064,0,1,1,3,5,1
6,20,1,3,1,2,2,1,5440,0,0,1,1,3,3
6,24,1,4,2,2,3,1,20000,0,1,2,1,5,5
6,24,0,4,1,1,3,2,45480,0,1,2,2,5,1
6,16,0,4,1,2,1,0,82022,0,1,1,3,5,5
6,23,0,3,2,2,3,1,89000,0,1,3,4,3,3
6,20,1,3,2,2,3,1,25241,0,1,3,2,3,3
6,20,0,3,2,2,2,1,78800,0,1,3,5,3,3
6,18,1,3,1,2,1,1,78800,0,1,3,5,3,3
6,18,0,3,2,2,2,1,62000,0,1,2,6,3,3
6,23,1,4,1,2,3,1,141000,0,1,1,4,5,5
6,19,1,1,1,2,1,1,315959,0,1,2,4,3,1
6,16,1,1,1,2,1,0,315959,0,1,1,4,3,1
6,20,0,3,1,2,2,1,110000,0,1,3,5,3,1
6,19,1,3,1,2,2,1,110000,0,1,3,5,3,1
6,17,1,3,1,2,1,1,16260,0,1,3,2,3,3
6,23,1,3,1,2,3,1,0,0,1,3,2,3,3
6,18,0,3,1,2,1,1,9365,0,1,2,3,1,5
6,18,0,3,2,2,1,1,40000,0,1,2,6,3,3
6,16,0,3,2,2,1,0,40000,0,1,2,6,3,3
6,20,0,3,2,2,3,1,30000,0,0,2,1,3,3
6,18,1,3,1,2,3,1,6000,0,1,3,1,3,3
6,21,1,3,2,2,3,1,55001,0,1,1,4,3,3
6,18,1,4,1,2,1,1,80000,0,1,1,6,1,5
6,24,1,3,1,1,3,1,69194,0,1,2,3,3,3
6,22,1,3,1,2,3,1,43000,0,1,3,7,3,3
6,24,0,3,1,2,2,1,40000,0,1,2,4,3,3
6,17,1,3,1,2,1,1,40000,0,1,2,4,3,3
6,21,1,3,1,1,3,1,42000,0,1,1,2,3,3
6,20,1,3,1,2,2,1,107672,0,1,2,2,3,1
6,20,1,3,1,2,3,1,57930,0,1,2,4,3,3
6,20,0,1,1,2,3,1,115835,0,1,2,4,3,1
6,18,0,1,1,2,2,1,115835,0,1,2,4,3,1
6,17,1,1,1,2,1,1,58700,0,1,1,3,1,6
6,19,1,3,2,2,3,1,79596,0,1,2,6,3,3
6,19,1,3,2,2,3,1,79596,0,1,2,6,3,3
6,24,0,4,2,2,2,1,46744,0,1,2,8,5,5
6,20,1,4,1,2,3,1,46744,0,1,2,8,5,5
6,21,1,4,1,2,3,1,46744,0,1,2,8,5,5
6,22,0,3,2,2,3,1,63500,0,1,1,6,3,3
6,16,1,3,2,2,1,0,63500,0,1,1,6,3,3
6,20,1,3,1,1,3,1,17000,0,1,2,3,3,3
6,16,1,3,1,2,1,0,49800,0,1,2,6,3,3
6,24,1,4,2,2,3,1,33000,0,1,1,6,5,5
6,23,1,3,2,1,3,1,20000,0,1,2,4,3,3
6,20,1,3,2,1,3,1,57000,0,1,1,4,3,3
6,20,0,3,2,2,3,1,64640,0,1,1,6,3,3
6,16,1,3,2,2,1,0,64640,0,1,1,6,3,3
6,19,1,3,2,2,3,1,109550,0,1,3,7,3,3
6,18,0,3,2,2,2,1,109550,0,1,3,7,3,3
6,23,0,4,1,2,2,1,45000,0,1,2,2,9,9
6,22,1,3,1,2,2,1,46120,0,1,2,4,3,3
6,16,0,3,1,2,1,0,170615,0,1,1,7,3,3
6,20,0,3,2,2,3,1,49500,0,1,2,6,3,3
6,24,0,3,2,2,3,1,49500,0,1,2,6,3,3
6,16,1,3,2,2,1,0,49500,0,1,2,6,3,3
6,21,0,3,2,2,3,1,28100,0,1,3,4,3,3
6,18,0,3,1,2,1,1,28100,0,1,3,4,3,3
6,16,1,3,1,2,1,0,49000,0,1,2,6,3,3
6,20,0,3,2,2,3,1,78500,0,1,3,5,3,3
6,20,1,3,1,2,3,1,78500,0,1,3,1,1,2
6,23,1,1,1,2,2,1,204125,0,1,1,6,6,1
6,19,1,1,1,2,2,1,204125,0,1,1,6,6,1
6,17,1,1,1,2,1,1,204125,0,1,1,6,6,1
6,16,0,3,1,2,1,0,64400,0,1,2,5,3,3
6,19,0,3,1,2,2,1,54000,0,1,1,5,3,3
6,18,1,1,1,2,1,1,117002,0,1,1,4,5,5
6,20,1,3,2,2,3,1,85000,0,1,2,4,3,3
6,16,1,3,1,2,1,0,35000,0,1,1,5,3,3
6,19,1,2,1,2,1,1,155000,0,1,2,6,5,5
6,19,0,1,1,2,3,1,81650,0,1,3,5,1,6
6,21,1,1,1,2,3,1,81650,0,1,3,5,1,6
6,17,0,3,1,2,1,1,33280,0,1,1,10,3,1
6,16,1,3,1,2,1,0,33280,0,1,1,10,3,1
6,21,1,3,2,2,3,1,33280,0,1,1,10,3,3
6,20,1,3,2,2,3,1,33280,0,1,1,10,3,3
6,17,0,3,1,2,1,1,46800,0,1,2,4,3,3
6,17,0,3,1,2,1,1,21060,1,1,3,5,3,3
6,17,0,3,1,2,1,1,21060,1,1,3,1,3,3
6,23,0,3,2,1,3,1,22000,0,1,4,3,3,3
6,19,1,3,1,1,3,1,22000,0,1,3,3,3,3
6,16,1,3,1,2,1,0,28696,0,1,3,5,1,3
6,16,0,3,1,2,1,0,20801,0,1,2,5,3,3
6,22,0,3,2,1,3,1,30802,0,1,2,6,3,3
6,18,0,1,1,2,3,1,124662,0,1,2,4,1,5
6,16,0,1,1,2,1,0,124662,0,1,2,4,1,5
6,16,1,3,1,2,1,0,20000,0,1,2,5,3,3
6,23,1,3,1,2,2,1,104223,0,1,1,7,3,3
6,20,0,3,1,2,2,1,104223,0,1,1,7,3,3
6,18,0,3,1,2,1,1,25981,0,1,4,3,3,3
6,23,1,3,1,2,3,1,25981,0,1,4,3,3,3
6,18,1,3,1,2,3,1,68000,0,1,2,5,3,3
6,16,0,3,1,2,1,0,68000,0,1,2,5,3,3
6,17,0,3,1,2,1,1,20844,0,1,2,3,3,3
6,17,1,3,1,2,1,1,175620,0,1,1,4,3,3
6,18,0,3,2,2,1,1,18000,0,1,1,6,3,3
6,16,1,3,1,2,1,0,114024,0,1,3,7,2,4
6,17,0,3,1,2,3,1,69000,0,1,2,6,3,3
6,23,0,3,1,2,3,1,68000,0,1,1,3,3,3
6,23,0,3,2,1,3,1,14000,0,1,2,4,3,3
6,24,1,3,2,1,3,1,14000,0,1,2,4,3,3
6,23,1,3,2,2,3,1,2400,0,0,2,5,3,3
6,20,0,3,2,2,3,1,2400,0,0,2,5,3,3
6,24,1,3,1,1,3,1,130000,0,1,1,2,3,3
6,18,0,4,1,2,2,1,0,0,1,1,2,5,1
6,20,1,4,1,2,2,1,0,0,1,2,2,5,1
6,21,1,3,1,2,2,1,73750,0,1,3,5,2,2
6,17,0,4,2,2,1,1,100000,0,1,2,1,5,5
6,23,1,3,2,2,3,1,25000,0,1,2,4,3,3
6,18,1,3,1,2,2,1,57785,0,1,3,4,3,3
6,24,1,3,1,2,3,1,82000,0,1,3,3,3,3
6,21,1,3,2,1,3,1,32002,0,1,1,4,3,3
6,24,0,3,2,1,3,1,32002,0,1,1,4,3,3
6,16,0,3,1,2,1,0,83000,0,1,1,4,3,3
6,17,1,3,1,2,1,1,97100,0,1,1,5,3,1
6,18,0,3,2,2,3,1,37700,0,1,1,7,3,3
6,17,0,3,1,2,1,1,57033,0,1,3,6,3,3
6,19,0,3,1,2,3,1,21900,0,1,1,5,3,3
6,19,0,3,1,2,3,1,21900,0,1,1,5,3,3
6,17,1,3,1,2,1,1,21900,0,1,1,5,3,3
6,24,1,3,1,2,3,1,72000,0,1,2,1,3,3
6,19,0,3,2,2,3,1,36600,0,1,1,5,3,3
6,17,1,3,1,2,1,1,34000,0,1,1,5,1,3
6,17,1,3,1,2,1,1,28000,0,1,1,5,3,3
6,21,0,3,1,2,3,1,77180,0,1,1,5,3,3
6,17,1,3,2,2,1,1,11000,0,1,2,7,3,3
6,17,1,3,2,2,1,1,11000,0,1,3,7,3,3
6,16,1,3,2,2,1,0,11000,0,1,3,7,3,3
6,16,0,3,1,2,3,0,30000,0,1,2,5,3,3
6,17,0,3,1,2,1,1,40000,0,1,2,4,3,3
6,23,0,3,2,1,3,1,40000,0,1,1,1,3,3
6,20,1,3,1,2,2,1,45000,0,1,1,6,3,3
6,16,0,3,2,2,1,0,45000,0,1,1,6,3,3
6,21,1,3,1,2,3,1,50000,0,1,2,3,3,3
6,22,0,3,1,2,3,1,76000,0,1,2,4,3,3
6,22,1,3,1,2,2,1,76000,0,1,2,4,3,3
6,17,1,3,1,2,1,1,68220,0,1,2,5,3,3
6,19,1,3,1,2,3,1,27000,0,1,2,7,3,3
6,19,0,3,1,2,1,1,27000,0,1,2,7,3,3
6,21,0,3,1,2,2,1,94000,0,1,2,1,4,4
6,19,1,3,1,2,2,1,23740,0,1,3,2,1,3
6,23,0,3,1,1,3,1,38130,0,1,4,2,3,3
6,23,1,3,1,1,3,1,38130,0,1,3,2,3,3
6,24,1,3,1,2,2,1,115020,0,1,1,8,3,3
6,21,1,3,1,2,2,1,115020,0,1,1,8,3,3
6,17,0,3,1,1,3,1,30000,0,1,2,5,3,3
6,23,1,3,1,1,2,1,30000,0,1,2,5,3,3
6,16,0,3,2,2,1,0,39000,0,1,2,3,3,3
6,20,1,3,1,2,3,1,28000,0,1,1,6,3,3
6,16,1,3,1,2,1,0,28000,0,1,1,6,3,3
6,23,0,3,2,1,3,1,36200,0,1,2,6,3,3
6,24,1,3,2,2,3,1,47600,0,1,2,4,3,3
6,19,1,3,1,2,2,1,47600,0,1,1,4,3,3
6,24,0,4,1,2,3,1,140000,0,1,2,4,5,1
6,17,1,4,1,2,1,1,106545,0,1,2,2,5,5
6,19,1,4,1,2,2,1,89619,0,1,1,5,5,5
6,23,1,4,1,2,2,1,163249,0,1,1,3,5,5
6,17,0,1,1,2,1,1,33000,0,1,1,3,1,3
6,18,1,3,2,2,1,1,10000,0,1,2,7,3,3
6,18,0,1,1,2,3,1,74700,0,1,1,5,3,3
6,21,0,3,1,2,2,1,75169,0,1,2,4,3,3
6,17,0,3,1,2,1,1,75169,0,1,2,4,3,3
6,23,1,3,1,2,2,1,56700,0,1,1,7,3,3
6,20,0,3,1,2,3,1,56700,0,1,1,7,3,3
6,18,0,3,1,2,2,1,56700,0,1,1,7,3,3
6,24,1,3,2,1,3,1,15800,0,0,1,4,3,3
6,24,1,4,1,2,2,1,28,0,1,2,3,5,5
6,16,0,3,1,2,1,0,26000,0,1,4,6,3,3
6,21,1,3,1,2,2,1,81185,0,1,1,4,1,3
6,21,0,3,2,2,3,1,56500,0,1,1,3,3,3
6,17,0,3,2,2,1,1,60000,0,1,1,4,3,3
6,21,0,3,1,2,3,1,56000,0,0,2,1,3,3
6,17,0,3,1,3,1,1,56000,0,0,2,1,3,3
6,24,0,3,1,1,2,1,12100,0,1,2,3,3,3
6,16,1,3,1,2,1,0,47918,0,1,2,6,3,3
6,19,1,3,1,2,3,1,47918,0,1,2,6,3,3
6,22,0,3,1,2,2,1,30046,0,1,2,2,3,3
6,21,1,3,1,1,2,1,58020,0,1,1,2,1,3
6,19,1,3,1,2,2,1,258810,0,1,1,7,1,3
6,17,1,3,1,2,3,1,258810,0,1,1,7,1,3
6,22,1,3,1,2,3,1,24400,0,1,2,2,3,3
6,20,1,3,1,2,2,1,20002,0,1,1,8,3,3
6,18,0,3,1,2,3,1,20002,0,1,1,8,3,3
6,17,0,3,1,2,1,1,20002,0,1,1,8,3,3
6,16,0,3,1,2,1,0,20002,0,1,1,8,3,3
6,16,1,3,1,2,1,0,54013,0,1,1,1,3,3
6,20,1,3,1,2,2,1,57080,0,1,3,4,3,3
6,22,0,3,1,2,2,1,65721,0,1,2,3,1,5
6,17,1,3,1,2,1,1,14545,0,1,4,5,3,3
6,17,1,3,1,2,1,1,24000,0,1,3,7,3,3
6,16,0,3,1,2,1,0,24000,0,1,3,7,3,3
6,20,1,1,1,2,2,1,14728,0,1,3,4,1,3
6,17,1,1,1,2,1,1,14728,0,1,3,4,1,3
6,17,0,3,1,2,1,1,20002,0,1,3,4,3,3
6,19,0,3,1,2,3,1,40940,0,1,3,6,1,3
6,22,1,3,1,2,3,1,40940,0,1,5,6,1,3
6,22,0,3,2,2,3,1,130800,0,1,3,9,3,3
6,18,0,3,2,2,3,1,130800,0,1,3,9,3,3
6,16,0,3,2,2,1,0,130800,0,1,3,9,3,3
6,22,1,3,2,2,3,1,130800,0,1,3,9,3,3
6,18,0,3,1,2,2,1,64122,0,1,1,5,3,3
6,23,1,3,2,1,3,1,35840,0,1,3,4,3,3
6,22,1,3,2,2,3,1,26000,0,1,3,4,3,3
6,22,0,3,1,2,3,1,128242,0,1,1,4,3,3
6,21,0,3,1,2,3,1,128242,0,1,1,4,3,3
6,22,0,4,1,2,2,1,105000,0,1,1,4,5,5
6,19,1,3,1,2,3,1,38804,0,1,3,4,3,3
6,16,0,3,1,2,1,0,38804,0,1,3,4,3,3
6,16,0,3,1,2,1,0,38400,0,1,4,5,3,3
6,16,0,3,1,2,1,0,54000,0,1,3,4,3,3
6,23,0,3,1,2,3,1,28594,0,1,1,5,3,1
6,23,1,3,2,2,2,1,28594,0,1,1,5,3,3
6,22,1,3,1,2,3,2,75940,0,1,3,3,3,3
6,16,0,3,1,2,1,0,57040,0,1,3,5,3,3
6,18,0,3,1,2,2,1,26900,0,1,4,4,1,3
6,16,1,3,1,2,1,0,26900,0,1,1,4,1,3
6,20,1,3,1,2,2,1,89470,0,1,1,5,3,3
6,23,1,3,1,2,3,1,77220,0,1,1,6,3,3
